Index,I,Q,U,V,QNormalized,UNormalized,VNormalized,DoP,DoLP,DoCP,Orientation,Ellipticity,Eccentricity
0,0.2524756,0.0294729884573146,0.227529496648336,-0.0139659,0.11673598738775,0.901194003097074,-0.0553158404218071,0.910405274683255,0.908723237278283,0.0553158404218071,0.720989408021211,-0.0289805453936234,0.999579975784173
1,0.2529193,0.0286234703703971,0.227372094678844,-0.0142245,0.113172345370231,0.898990684692088,-0.0562412595638213,0.907830000714381,0.906086216052174,0.0562412595638213,0.722783431962643,-0.0295061467263042,0.999564598865609
2,0.252713,0.0291818725955001,0.22736283158001,-0.0142613,0.115474362599075,0.899687913087218,-0.0564327913482884,0.90882194587953,0.907068172395491,0.0564327913482884,0.721572438720565,-0.0295913864879841,0.999562079035474
3,0.252649,0.0289914487393266,0.22755113411584,-0.0142658,0.114749904964305,0.900661131118033,-0.0564648979414128,0.909695717531783,0.907941635677168,0.0564648979414128,0.722036377605769,-0.0295946673030028,0.999561981903686
4,0.2526879,0.0290361378878976,0.227375771634106,-0.0144355,0.114909094926578,0.899828490537559,-0.0571277849077855,0.908932888770352,0.907135829123703,0.0571277849077855,0.721891335117054,-0.0299547541582472,0.999551255665921
5,0.2525835,0.0293126166393415,0.227461048711917,-0.0145792,0.116051193523494,0.900538034796084,-0.0577203182313967,0.909817710736252,0.907984929188046,0.0577203182313967,0.72131697587144,-0.0302519780677513,0.999542304168757
6,0.2527945,0.0286298343314278,0.227626228856002,-0.0146382,0.113253390921985,0.900439799346908,-0.0579055319637097,0.909379576104076,0.907534111096232,0.0579055319637097,0.722838849722889,-0.0303562235804172,0.999539143650681
7,0.2525457,0.0293286679632744,0.22743198662321,-0.0147808,0.11613212168441,0.900557747066016,-0.0585272289332188,0.9098990944133,0.908014826689268,0.0585272289332188,0.721274165467576,-0.0306744099230998,0.99952942956967
8,0.2523246,0.0298773828254752,0.227417985908943,-0.0148732,0.118408521505534,0.901291375906045,-0.0589447085222765,0.910945223880402,0.909036150132512,0.0589447085222765,0.720083960773381,-0.0308766853462596,0.999523201482601
9,0.2527041,0.0290016310769757,0.227500929534376,-0.014947,0.114765178234052,0.900266080108616,-0.0591482290948188,0.909477088295401,0.907551685100759,0.0591482290948188,0.722000523344741,-0.0310074057530423,0.999519154788174
